BINARY;VERSION;CVE identifier;CVSS rating;exploit db exploit available;metasploit module;trickest PoC;Routersploit;Snyk PoC;Packetstormsecurity PoC;local exploit;remote exploit;DoS exploit;known exploited vuln;kernel vulnerability verified;FIRST EPSS;FIRST PERC;
linux_kernel;2.6.30.9;CVE-2017-2596;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2017-2618;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2017-2647;7.2 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-5549;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-5550;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-5551;3.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-5577;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-5669;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-5967;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;31;
linux_kernel;2.6.30.9;CVE-2017-5986;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;35;
linux_kernel;2.6.30.9;CVE-2017-2671;4.9 (v2);12;0;0;0/0;0;1;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2017-5970;5.0 (v2);6;0;0;0/0;0;0;0;0;0;0;no;1;85;
linux_kernel;2.6.30.9;CVE-2017-6214;5.0 (v2);6;0;0;0/0;0;0;0;0;0;0;no;4;92;
linux_kernel;2.6.30.9;CVE-2017-6345;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-6348;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-6353;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-6951;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7184;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;51;
linux_kernel;2.6.30.9;CVE-2017-7187;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7261;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7277;6.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7346;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-6074;7.8;20;0;0;0/0;0;2;0;0;0;0;no;0;0;
linux_kernel;2.6.30.9;CVE-2017-7482;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2017-7487;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7495;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7518;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2017-7542;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7616;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7472;4.9 (v2);12;0;0;0/0;0;1;0;0;0;0;no;0;0;
linux_kernel;2.6.30.9;CVE-2017-7645;7.5;6;0;0;0/0;0;0;0;0;0;0;no;26;96;
linux_kernel;2.6.30.9;CVE-2017-7889;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7895;9.8;6;0;0;0/0;0;0;0;0;0;0;no;90;98;
linux_kernel;2.6.30.9;CVE-2017-8831;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;36;
linux_kernel;2.6.30.9;CVE-2017-8890;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2017-8924;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2017-8925;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-7308;7.8;36;1;0;0/0;0;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2017-9059;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9074;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9075;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-8824;7.8;12;0;0;0/0;0;1;0;0;0;0;no;0;0;
linux_kernel;2.6.30.9;CVE-2017-9076;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9077;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9211;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9242;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9605;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9984;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9985;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2017-9986;7.2 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-1000026;7.7;6;0;0;0/0;0;0;0;0;0;0;no;0;69;
linux_kernel;2.6.30.9;CVE-2017-9150;2.1 (v2);12;0;0;0/0;0;0;0;0;0;0;no;0;21;
linux_kernel;2.6.30.9;CVE-2018-10021;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-10074;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-10087;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-10124;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-10322;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-10323;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-10675;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-10853;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-10878;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-10879;6.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-10880;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;44;
linux_kernel;2.6.30.9;CVE-2018-10881;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-10883;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-10901;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2018-10940;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-1065;4.7 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-1066;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;79;
linux_kernel;2.6.30.9;CVE-2018-1068;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;29;
linux_kernel;2.6.30.9;CVE-2018-1091;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2018-1092;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2018-1093;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;61;
linux_kernel;2.6.30.9;CVE-2018-1094;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;58;
linux_kernel;2.6.30.9;CVE-2018-1095;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;50;
linux_kernel;2.6.30.9;CVE-2018-11232;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;21;
linux_kernel;2.6.30.9;CVE-2018-1108;5.9;6;0;0;0/0;0;1;0;0;0;0;no;0;79;
linux_kernel;2.6.30.9;CVE-2018-1130;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-12232;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;78;
linux_kernel;2.6.30.9;CVE-2018-12233;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;75;
linux_kernel;2.6.30.9;CVE-2018-12633;6.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-12896;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-11508;2.1 (v2);12;0;0;0/0;0;1;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2018-13053;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;31;
linux_kernel;2.6.30.9;CVE-2018-13093;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;56;
linux_kernel;2.6.30.9;CVE-2018-13094;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;69;
linux_kernel;2.6.30.9;CVE-2018-13095;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;55;
linux_kernel;2.6.30.9;CVE-2018-1120;3.5 (v2);20;0;0;0/0;0;1;0;0;0;0;no;0;40;
linux_kernel;2.6.30.9;CVE-2018-13096;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2018-13097;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2018-12904;4.4 (v2);12;0;0;0/0;0;0;0;0;0;0;no;0;30;
linux_kernel;2.6.30.9;CVE-2018-13098;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;53;
linux_kernel;2.6.30.9;CVE-2018-13099;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;45;
linux_kernel;2.6.30.9;CVE-2018-13100;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2018-13406;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-14609;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;40;
linux_kernel;2.6.30.9;CVE-2018-14610;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2018-14611;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;40;
linux_kernel;2.6.30.9;CVE-2018-14612;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2018-14613;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2018-13405;7.8;12;0;0;0/0;0;0;0;0;0;0;no;0;0;
linux_kernel;2.6.30.9;CVE-2018-14614;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;52;
linux_kernel;2.6.30.9;CVE-2018-14615;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;40;
linux_kernel;2.6.30.9;CVE-2018-14616;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;52;
linux_kernel;2.6.30.9;CVE-2018-14617;7.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;40;
linux_kernel;2.6.30.9;CVE-2018-14646;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-14656;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;25;
linux_kernel;2.6.30.9;CVE-2018-14734;6.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-15572;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2018-15594;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-16597;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-14634;7.2 (v2);12;0;0;0/0;0;1;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2018-16658;3.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-16862;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2018-17972;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-18021;3.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-18386;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-18397;2.1 (v2);6;0;0;0/0;0;1;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-18690;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-18710;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-19406;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-19407;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-19824;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-19854;1.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;44;
linux_kernel;2.6.30.9;CVE-2018-19985;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;57;
linux_kernel;2.6.30.9;CVE-2018-20169;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;69;
linux_kernel;2.6.30.9;CVE-2018-20511;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-20836;8.1;6;0;0;0/0;0;0;0;0;0;0;no;1;83;
linux_kernel;2.6.30.9;CVE-2018-20854;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2018-20855;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2018-20856;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-20976;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2018-21008;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2018-25015;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2018-25020;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2018-5332;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-5344;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-5750;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-5803;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-5814;6.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-5953;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-5995;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-6412;5.0 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;52;
linux_kernel;2.6.30.9;CVE-2018-6554;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-6555;7.2 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-5333;4.9 (v2);20;1;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-6927;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-7191;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-7492;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-7740;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-7754;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-7755;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2018-7757;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-7995;4.7 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-7273;4.9 (v2);12;0;0;0/0;0;1;0;0;0;0;no;0;51;
linux_kernel;2.6.30.9;CVE-2018-8043;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2018-8087;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2018-8822;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2018-9568;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2019-10140;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-10220;8.8;6;0;0;0/0;0;0;0;0;0;0;no;0;64;
linux_kernel;2.6.30.9;CVE-2019-10638;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;71;
linux_kernel;2.6.30.9;CVE-2019-11190;4.7 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-11191;1.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-11477;7.5;6;0;0;0/0;0;0;0;0;0;0;no;97;99;
linux_kernel;2.6.30.9;CVE-2019-11478;5.0 (v2);6;0;0;0/0;0;0;0;0;0;0;no;96;99;
linux_kernel;2.6.30.9;CVE-2019-11486;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;33;
linux_kernel;2.6.30.9;CVE-2019-11487;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;52;
linux_kernel;2.6.30.9;CVE-2019-11810;7.5;6;0;0;0/0;0;0;0;0;0;0;no;1;88;
linux_kernel;2.6.30.9;CVE-2019-11833;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2019-11884;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2019-12378;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-12379;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-12380;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-12381;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-12382;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-12454;7.2 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-12455;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;31;
linux_kernel;2.6.30.9;CVE-2019-12456;7.2 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-12614;4.1;6;0;0;0/0;0;0;0;0;0;0;no;0;23;
linux_kernel;2.6.30.9;CVE-2019-12615;7.5;6;0;0;0/0;0;0;0;0;0;0;no;2;90;
linux_kernel;2.6.30.9;CVE-2019-12817;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2019-12818;5.0 (v2);6;0;0;0/0;0;0;0;0;0;0;no;2;90;
linux_kernel;2.6.30.9;CVE-2019-12819;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-12984;4.3 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;58;
linux_kernel;2.6.30.9;CVE-2019-13233;4.4 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;44;
linux_kernel;2.6.30.9;CVE-2019-13631;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;70;
linux_kernel;2.6.30.9;CVE-2019-13648;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2019-14283;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;36;
linux_kernel;2.6.30.9;CVE-2019-14284;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2019-14763;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-14821;8.8;6;0;0;0/0;0;0;0;0;0;0;no;0;35;
linux_kernel;2.6.30.9;CVE-2019-15030;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-15031;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-15090;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-15098;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2019-15117;4.6 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-15118;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-15211;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;49;
linux_kernel;2.6.30.9;CVE-2019-15212;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;49;
linux_kernel;2.6.30.9;CVE-2019-15213;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;48;
linux_kernel;2.6.30.9;CVE-2019-15214;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;40;
linux_kernel;2.6.30.9;CVE-2019-15215;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;49;
linux_kernel;2.6.30.9;CVE-2019-15216;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;41;
linux_kernel;2.6.30.9;CVE-2019-15217;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;41;
linux_kernel;2.6.30.9;CVE-2019-15218;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2019-15219;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;49;
linux_kernel;2.6.30.9;CVE-2019-15220;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;41;
linux_kernel;2.6.30.9;CVE-2019-15221;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;41;
linux_kernel;2.6.30.9;CVE-2019-15222;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;53;
linux_kernel;2.6.30.9;CVE-2019-15223;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;54;
linux_kernel;2.6.30.9;CVE-2019-15291;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;50;
linux_kernel;2.6.30.9;CVE-2019-15292;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2019-15505;9.8;6;0;0;0/0;0;0;0;0;0;0;no;0;80;
linux_kernel;2.6.30.9;CVE-2019-15666;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-15807;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-15919;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2019-15920;4.3;6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2019-15921;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2019-15922;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;29;
linux_kernel;2.6.30.9;CVE-2019-15923;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;29;
linux_kernel;2.6.30.9;CVE-2019-15924;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-15927;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-16089;4.1;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-16413;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;73;
linux_kernel;2.6.30.9;CVE-2019-16714;7.5;6;0;0;0/0;0;0;0;0;0;0;no;1;84;
linux_kernel;2.6.30.9;CVE-2019-16746;9.8;6;0;0;0/0;0;0;0;0;0;0;no;0;82;
linux_kernel;2.6.30.9;CVE-2019-16921;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;53;
linux_kernel;2.6.30.9;CVE-2019-16994;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;33;
